InteractionID,CustomerID,CustomerName,City,Industry,SalesRep,LeadSource,InteractionDate,OpportunityValue,Status,ContactMethod,SatisfactionScore
4310,CUST5310,David Santana,Chennai,Healthcare,Kiran Das,Event,08-07-2025,65584.59,Open,Meeting,7
4311,CUST5311,Casey Jones,Delhi,Healthcare,Kiran Das,Event,21-08-2025,92967.73,Open,Email,1
4312,CUST5312,Elizabeth Gross,Mumbai,Finance,Anjali Rao,Event,21-03-2026,49068.7,Open,Email,4
4313,CUST5313,Aaron Harrison,Pune,IT,Kiran Das,LinkedIn,07-06-2026,75465.67,Lost,Meeting,1
4314,CUST5314,George Nichols,Bangalore,Healthcare,Priya Sharma,Website,14-04-2026,78750.63,Lost,Phone,2
4315,CUST5315,Victor Mayer,Delhi,Finance,Anjali Rao,LinkedIn,07-06-2026,74332.36,Open,Phone,6
4316,CUST5316,Sarah Padilla,Mumbai,Finance,Priya Sharma,Referral,11-03-2026,49748.56,Open,Phone,9
4317,CUST5317,Kimberly Harrington,Delhi,Manufacturing,Priya Sharma,Website,01-03-2026,68705.05,Won,Email,10
4318,CUST5318,Kari Wall,Mumbai,Healthcare,Anjali Rao,LinkedIn,24-12-2025,30424.27,Open,Phone,5
4319,CUST5319,Michelle Smith,Hyderabad,Healthcare,Rahul Verma,Referral,12-05-2026,12520.91,Won,Phone,2
4320,CUST5320,Stephanie Stewart,Mumbai,IT,Rahul Verma,Website,17-02-2026,80933.93,Lost,Phone,6
4321,CUST5321,Victoria Turner,Mumbai,IT,Priya Sharma,LinkedIn,15-04-2026,45641.35,Open,Email,1
4322,CUST5322,Isaac Payne,Pune,Healthcare,Kiran Das,LinkedIn,25-03-2026,79414.54,Won,Meeting,9
4323,CUST5323,Joy Jones,Mumbai,Healthcare,Kiran Das,Referral,07-08-2025,13672.17,Open,Meeting,8
4324,CUST5324,Kathleen Williams,Delhi,IT,Anjali Rao,Event,16-12-2025,81538.23,Open,Meeting,7
4325,CUST5325,Michael Horton,Delhi,Healthcare,Priya Sharma,Referral,16-10-2025,18578.3,Won,Phone,3
4326,CUST5326,Joseph Chase Jr.,Pune,Manufacturing,Anjali Rao,Event,16-01-2026,83985.43,Lost,Phone,5
4327,CUST5327,Jesus Noble,Delhi,Manufacturing,Kiran Das,Event,25-08-2025,25764.06,Lost,Phone,10
4328,CUST5328,Miss Laura Kirk DDS,Bangalore,Manufacturing,Kiran Das,Advertisement,28-11-2025,63175.04,Open,Meeting,6
4329,CUST5329,Barbara Lynch,Mumbai,Retail,Rahul Verma,Referral,07-07-2025,19870.82,Won,Meeting,9
4330,CUST5330,Melissa Day,Bangalore,Retail,Priya Sharma,Advertisement,19-12-2025,26008.94,Open,Meeting,2
4331,CUST5331,Lindsey Reyes,Pune,IT,Rahul Verma,Referral,14-01-2026,81464.33,Won,Email,4
4332,CUST5332,Dr. Wendy Taylor DDS,Pune,Finance,Kiran Das,Event,15-11-2025,39353.4,Lost,Meeting,10
4333,CUST5333,Michelle Jones,Pune,Finance,Anjali Rao,Website,29-12-2025,41016.88,Won,Phone,2
4334,CUST5334,Sergio Lloyd,Delhi,IT,Anjali Rao,Advertisement,22-01-2026,27574.84,Open,Meeting,1
4335,CUST5335,Javier Coleman,Chennai,Manufacturing,Rahul Verma,Referral,19-01-2026,15542.71,Won,Email,10
4336,CUST5336,Rachel Kelly,Pune,Healthcare,Priya Sharma,Website,20-06-2026,30559.37,Lost,Email,3
4337,CUST5337,Justin Smith,Mumbai,IT,Priya Sharma,LinkedIn,21-06-2026,16366.12,Won,Phone,3
4338,CUST5338,Sean Erickson,Mumbai,IT,Kiran Das,Referral,22-04-2026,40259.19,Won,Phone,3
4339,CUST5339,Richard Williams,Delhi,Finance,Priya Sharma,Event,30-04-2026,57004.46,Won,Email,8
4340,CUST5340,Justin Gutierrez,Delhi,Manufacturing,Rahul Verma,Event,11-02-2026,37480.77,Won,Meeting,3
4341,CUST5341,Victoria Maynard,Delhi,Manufacturing,Priya Sharma,LinkedIn,21-02-2026,27091.34,Won,Phone,3
4342,CUST5342,Karen Reed,Chennai,Finance,Priya Sharma,Referral,14-07-2025,96199.93,Won,Meeting,3
4343,CUST5343,Nicholas Lynch,Chennai,Retail,Rahul Verma,Referral,18-05-2026,68305.25,Won,Email,5
4344,CUST5344,Robert Allison,Delhi,IT,Kiran Das,Referral,29-12-2025,79766.35,Lost,Phone,10
4345,CUST5345,Tommy Jackson,Delhi,Retail,Priya Sharma,Advertisement,26-07-2025,72209.85,Open,Meeting,10
4346,CUST5346,Lisa Reyes,Mumbai,IT,Kiran Das,LinkedIn,15-01-2026,89559.14,Open,Meeting,9
4347,CUST5347,Joshua Peck,Pune,Healthcare,Priya Sharma,Website,24-09-2025,72041.96,Won,Phone,4
4348,CUST5348,David Bailey,Hyderabad,Healthcare,Kiran Das,Referral,23-08-2025,76812.87,Open,Email,3
4349,CUST5349,Angela Chen,Hyderabad,Finance,Anjali Rao,Advertisement,21-03-2026,47180.57,Lost,Phone,10
4350,CUST5350,Sarah Smith,Chennai,Manufacturing,Priya Sharma,Referral,05-12-2025,19981.39,Open,Email,3
4351,CUST5351,William Edwards,Bangalore,Healthcare,Kiran Das,Referral,01-10-2025,58305.47,Won,Email,10
4352,CUST5352,Amy Watts,Mumbai,Manufacturing,Priya Sharma,LinkedIn,02-07-2025,69178.46,Won,Email,4
4353,CUST5353,Scott Burke,Pune,Retail,Priya Sharma,LinkedIn,29-11-2025,25464.28,Open,Meeting,2
4354,CUST5354,Jennifer Archer,Chennai,Manufacturing,Priya Sharma,Website,16-04-2026,50511.94,Lost,Phone,6
4355,CUST5355,Cindy Powell,Mumbai,Finance,Priya Sharma,Website,02-03-2026,68890.58,Lost,Meeting,10
4356,CUST5356,Joe Davis,Pune,Healthcare,Anjali Rao,LinkedIn,12-04-2026,63825.13,Lost,Phone,2
4357,CUST5357,John Barnes,Pune,IT,Anjali Rao,LinkedIn,04-08-2025,57377.28,Lost,Meeting,3
4358,CUST5358,Kristina Mcintyre,Hyderabad,Healthcare,Rahul Verma,Website,29-06-2025,55732.16,Lost,Meeting,6
4359,CUST5359,Ralph Evans,Delhi,Manufacturing,Anjali Rao,Event,09-05-2026,40962.39,Lost,Email,7
4360,CUST5360,Logan Thomas,Pune,Healthcare,Priya Sharma,Event,24-08-2025,89748.99,Lost,Email,8
4361,CUST5361,Christopher Lee,Pune,Manufacturing,Rahul Verma,Advertisement,28-01-2026,69640.93,Lost,Phone,1
4362,CUST5362,Allison Vazquez,Chennai,Retail,Kiran Das,Advertisement,17-11-2025,42148.08,Won,Email,9
4363,CUST5363,Dana Dudley,Chennai,Manufacturing,Priya Sharma,Referral,29-08-2025,58363.67,Won,Email,3
4364,CUST5364,Michael Rodriguez,Mumbai,Healthcare,Priya Sharma,Event,31-03-2026,26075.79,Won,Phone,5
4365,CUST5365,Stacy Klein,Chennai,Healthcare,Anjali Rao,Advertisement,04-03-2026,33976.54,Open,Phone,3
4366,CUST5366,Theresa Smith,Hyderabad,Retail,Kiran Das,Advertisement,26-02-2026,26185.38,Won,Email,8
4367,CUST5367,Eric Horn,Delhi,IT,Kiran Das,Event,23-04-2026,56642.19,Won,Email,10
4368,CUST5368,John Snyder,Hyderabad,IT,Anjali Rao,Referral,21-06-2026,9767.45,Lost,Phone,10
4369,CUST5369,Michael Lam,Hyderabad,Retail,Priya Sharma,Referral,09-05-2026,59211.85,Lost,Phone,8
4370,CUST5370,Ryan Jimenez,Hyderabad,Manufacturing,Rahul Verma,Event,24-11-2025,13900.62,Won,Phone,4
4371,CUST5371,Olivia Alvarez,Bangalore,Retail,Rahul Verma,Referral,22-10-2025,41602.54,Won,Email,8
4372,CUST5372,Chase Roman,Delhi,Healthcare,Kiran Das,Referral,29-03-2026,10634.2,Won,Email,2
4373,CUST5373,Hannah Harris,Chennai,Manufacturing,Anjali Rao,LinkedIn,28-12-2025,29287.15,Won,Phone,1
4374,CUST5374,Kimberly Boyle,Bangalore,Manufacturing,Rahul Verma,Advertisement,08-02-2026,71758.6,Won,Email,5
4375,CUST5375,Amanda Moore,Chennai,Healthcare,Priya Sharma,Event,14-02-2026,89973.28,Won,Meeting,6
4376,CUST5376,Carly Gomez,Bangalore,Finance,Priya Sharma,LinkedIn,15-01-2026,79507.03,Open,Email,6
4377,CUST5377,Brian Carpenter,Chennai,Finance,Priya Sharma,Advertisement,05-12-2025,59757.74,Lost,Meeting,3
4378,CUST5378,Jennifer Solomon,Chennai,IT,Anjali Rao,Event,11-03-2026,87564.53,Open,Email,3
4379,CUST5379,Joseph White,Mumbai,Manufacturing,Priya Sharma,Referral,29-05-2026,87973.47,Open,Meeting,10
4380,CUST5380,Kevin Willis,Hyderabad,Finance,Rahul Verma,Referral,07-12-2025,31043.15,Won,Phone,7
4381,CUST5381,William Hughes Jr.,Pune,Healthcare,Rahul Verma,Advertisement,08-03-2026,54745.16,Won,Phone,1
4382,CUST5382,Tony Stone,Chennai,Finance,Kiran Das,Website,01-02-2026,61598.23,Open,Email,3
4383,CUST5383,Barbara Mccoy,Pune,Retail,Kiran Das,LinkedIn,20-08-2025,9467.14,Lost,Phone,6
4384,CUST5384,Amber Pacheco,Mumbai,Healthcare,Kiran Das,Advertisement,27-09-2025,69158.49,Won,Meeting,8
4385,CUST5385,Susan Stokes,Pune,Healthcare,Priya Sharma,Event,24-11-2025,11963.65,Open,Phone,7
4386,CUST5386,Brian Mcdonald,Bangalore,IT,Priya Sharma,Advertisement,26-03-2026,61880.38,Won,Meeting,3
4387,CUST5387,Jason Compton,Mumbai,Healthcare,Anjali Rao,Event,27-04-2026,44358.94,Lost,Meeting,10
4388,CUST5388,Mrs. Heather Lawrence,Delhi,IT,Rahul Verma,Event,20-12-2025,14270.3,Lost,Meeting,7
4389,CUST5389,Robert Owen,Hyderabad,Finance,Priya Sharma,Referral,13-01-2026,42456.74,Won,Meeting,7
4390,CUST5390,Laura Williams,Delhi,Manufacturing,Anjali Rao,Advertisement,27-07-2025,7775.36,Open,Phone,5
4391,CUST5391,Kimberly Craig,Hyderabad,Healthcare,Kiran Das,Event,30-01-2026,63717.43,Won,Phone,5
4392,CUST5392,Sarah Warren,Delhi,Finance,Priya Sharma,Event,14-05-2026,61106.22,Open,Email,7
4393,CUST5393,Anthony Hayes,Hyderabad,Manufacturing,Priya Sharma,Advertisement,02-01-2026,48146.76,Lost,Phone,7
4394,CUST5394,Steven Lee,Chennai,Manufacturing,Rahul Verma,LinkedIn,18-05-2026,42551.6,Lost,Meeting,6
4395,CUST5395,Ryan Bennett,Hyderabad,Healthcare,Kiran Das,LinkedIn,27-01-2026,20357.98,Open,Phone,4
4396,CUST5396,Anna Moore,Hyderabad,Healthcare,Priya Sharma,Event,22-11-2025,81459.84,Open,Email,8
4397,CUST5397,Francisco Baxter,Chennai,Finance,Rahul Verma,Website,30-12-2025,68507.21,Won,Email,9
4398,CUST5398,Levi Adams,Bangalore,Finance,Kiran Das,Referral,24-11-2025,74808.43,Open,Phone,9
4399,CUST5399,Ronald Perry PhD,Pune,IT,Rahul Verma,Advertisement,26-05-2026,56500.04,Won,Meeting,7
4400,CUST5400,Kimberly Patel,Hyderabad,Finance,Kiran Das,Referral,14-07-2025,91399.4,Lost,Meeting,2
4401,CUST5401,Cameron Gill,Bangalore,Finance,Anjali Rao,Website,06-04-2026,14034.25,Won,Email,2
4402,CUST5402,Dwayne Ortega,Bangalore,Retail,Kiran Das,Advertisement,03-10-2025,8882.45,Open,Phone,1
4403,CUST5403,David Anderson,Bangalore,Retail,Priya Sharma,Event,06-10-2025,6606.31,Won,Phone,3
4404,CUST5404,Charlene Moreno,Bangalore,IT,Kiran Das,Website,15-10-2025,76864.39,Lost,Meeting,8
4405,CUST5405,Matthew Scott,Pune,Finance,Kiran Das,Referral,25-12-2025,56214.05,Lost,Meeting,2
4406,CUST5406,Michele Bautista,Pune,Manufacturing,Rahul Verma,Advertisement,04-07-2025,49936.86,Won,Phone,1
4407,CUST5407,Donna Dickerson,Delhi,Manufacturing,Priya Sharma,Website,20-04-2026,98729.04,Open,Meeting,3
4408,CUST5408,Stephanie Hernandez,Hyderabad,Healthcare,Anjali Rao,Referral,28-07-2025,34949.08,Lost,Meeting,6
4409,CUST5409,Timothy Munoz,Delhi,Retail,Priya Sharma,Referral,03-09-2025,7619.38,Won,Phone,7
4410,CUST5410,Alexandra Colon,Mumbai,IT,Priya Sharma,Advertisement,03-08-2025,37918.17,Lost,Email,4
4411,CUST5411,Andrew Campbell,Mumbai,Healthcare,Anjali Rao,Advertisement,04-07-2025,66355.38,Open,Email,6
4412,CUST5412,Derek Sanders,Mumbai,Finance,Anjali Rao,Event,24-08-2025,43224.57,Open,Email,4
4413,CUST5413,Melinda Lawson,Chennai,Finance,Anjali Rao,Event,13-02-2026,7585.24,Won,Email,3
4414,CUST5414,Kevin Jones,Delhi,Manufacturing,Priya Sharma,LinkedIn,12-11-2025,64122.13,Lost,Phone,3
4415,CUST5415,Jonathan Coleman,Delhi,IT,Rahul Verma,Advertisement,02-10-2025,70836.28,Open,Email,1
4416,CUST5416,Alicia Mcdaniel,Delhi,Manufacturing,Kiran Das,Event,08-09-2025,62585.95,Won,Email,3
4417,CUST5417,Kendra Dillon,Hyderabad,Healthcare,Priya Sharma,Event,04-03-2026,59808.28,Lost,Email,5
4418,CUST5418,Lynn Hale,Hyderabad,Healthcare,Rahul Verma,LinkedIn,31-03-2026,24907.46,Open,Phone,2
4419,CUST5419,George Willis,Bangalore,IT,Rahul Verma,Website,17-06-2026,99859.64,Open,Phone,3
4420,CUST5420,Andrew Velazquez,Chennai,Finance,Priya Sharma,LinkedIn,01-02-2026,46986.5,Won,Meeting,8
4421,CUST5421,William Fowler,Hyderabad,IT,Priya Sharma,Event,17-09-2025,7641.94,Open,Email,1
4422,CUST5422,Virginia Moore,Bangalore,Retail,Priya Sharma,Referral,23-01-2026,51140.39,Won,Phone,7
4423,CUST5423,Melvin Hunt,Chennai,IT,Anjali Rao,Referral,14-11-2025,25431.83,Won,Meeting,4
4424,CUST5424,Mrs. Alexis Graham,Chennai,IT,Rahul Verma,Website,27-10-2025,30603.3,Lost,Email,10
4425,CUST5425,Andrea Thompson,Delhi,Retail,Priya Sharma,Website,09-06-2026,22303.79,Lost,Meeting,5
4426,CUST5426,Hannah Herrera,Delhi,Finance,Priya Sharma,Referral,20-06-2026,66685.58,Open,Meeting,4
4427,CUST5427,Emily Miller DDS,Hyderabad,IT,Rahul Verma,Event,02-05-2026,98004.13,Open,Email,10
4428,CUST5428,Kathy Hays,Hyderabad,Finance,Rahul Verma,Event,12-09-2025,28721.18,Lost,Email,7
4429,CUST5429,Antonio Martinez,Bangalore,IT,Kiran Das,Advertisement,17-05-2026,29876.97,Won,Email,9
4430,CUST5430,Courtney Woods,Hyderabad,IT,Priya Sharma,Event,22-04-2026,20248.46,Lost,Meeting,4
4431,CUST5431,Briana Ryan,Delhi,Finance,Rahul Verma,Event,19-12-2025,43474.41,Lost,Phone,8
4432,CUST5432,Natalie Bryant,Delhi,Retail,Priya Sharma,LinkedIn,31-10-2025,38761.42,Won,Phone,7
4433,CUST5433,Heather Kim,Chennai,Manufacturing,Anjali Rao,Referral,10-10-2025,11428.39,Open,Email,8
4434,CUST5434,Andrew Baker,Hyderabad,IT,Priya Sharma,Event,07-10-2025,51046.87,Won,Email,10
4435,CUST5435,Brenda Blankenship,Delhi,Healthcare,Priya Sharma,Website,25-03-2026,15661.13,Open,Email,4
4436,CUST5436,Brooke Goodman,Hyderabad,Retail,Anjali Rao,Advertisement,11-12-2025,53576.86,Open,Meeting,10
4437,CUST5437,Mark Brandt,Delhi,Retail,Kiran Das,Website,19-12-2025,97665.85,Open,Email,8
4438,CUST5438,Tiffany Sandoval,Mumbai,Manufacturing,Rahul Verma,Referral,25-03-2026,33715.04,Lost,Phone,10
4439,CUST5439,Brenda Torres,Chennai,Manufacturing,Priya Sharma,Event,25-08-2025,97191.83,Lost,Phone,2
4440,CUST5440,Miranda Nichols,Hyderabad,IT,Priya Sharma,Referral,28-04-2026,11052.12,Open,Email,1
4441,CUST5441,Timothy Thomas,Delhi,Manufacturing,Kiran Das,Website,18-05-2026,93005.54,Open,Email,7
4442,CUST5442,Derek Jones,Hyderabad,Finance,Priya Sharma,Website,20-01-2026,48979.61,Lost,Email,9
4443,CUST5443,Jeffrey Hall,Pune,Manufacturing,Priya Sharma,Advertisement,16-04-2026,7343.41,Lost,Phone,7
4444,CUST5444,Nicole Santos,Delhi,Retail,Priya Sharma,Advertisement,18-11-2025,71850.21,Won,Email,7
4445,CUST5445,Henry Morales,Pune,Retail,Anjali Rao,Event,08-04-2026,93769.9,Lost,Phone,5
4446,CUST5446,Zachary Porter,Chennai,Healthcare,Kiran Das,Website,07-04-2026,67952.41,Open,Phone,2
4447,CUST5447,Adam Knox,Bangalore,Finance,Priya Sharma,Advertisement,27-02-2026,72749.31,Won,Phone,6
4448,CUST5448,Mike Crawford,Delhi,Healthcare,Anjali Rao,Event,23-06-2026,59836.84,Open,Phone,3
4449,CUST5449,Natasha Jackson,Chennai,Retail,Priya Sharma,Referral,04-01-2026,67403.26,Open,Phone,6
4450,CUST5450,Christina Le,Chennai,IT,Priya Sharma,LinkedIn,12-05-2026,32913.82,Won,Phone,2
4451,CUST5451,Madison Turner,Chennai,Manufacturing,Priya Sharma,Event,08-02-2026,27700.92,Won,Meeting,1
4452,CUST5452,James Reese,Mumbai,Finance,Rahul Verma,Advertisement,24-04-2026,85689.45,Won,Meeting,8
4453,CUST5453,Michael Johnson,Delhi,Finance,Anjali Rao,Website,30-05-2026,56307.29,Lost,Email,1
4454,CUST5454,Anthony Flores MD,Mumbai,IT,Priya Sharma,Referral,02-04-2026,65033.98,Won,Meeting,2
4455,CUST5455,David Ochoa,Pune,Retail,Anjali Rao,LinkedIn,15-06-2026,80967.9,Open,Meeting,9
4456,CUST5456,Eric Smith,Pune,Healthcare,Kiran Das,LinkedIn,06-07-2025,90496.12,Lost,Email,3
4457,CUST5457,John Johnson,Hyderabad,Healthcare,Rahul Verma,Website,09-06-2026,10380.18,Won,Meeting,4
4458,CUST5458,Amanda Martinez,Delhi,Retail,Kiran Das,LinkedIn,14-08-2025,87993.08,Open,Phone,2
4459,CUST5459,Stephen Gardner,Hyderabad,Retail,Kiran Das,LinkedIn,16-12-2025,82870.4,Won,Email,3
4460,CUST5460,Michael Stewart,Chennai,Manufacturing,Priya Sharma,Referral,05-04-2026,63816.75,Won,Phone,3
4461,CUST5461,Jane Velasquez,Delhi,Manufacturing,Anjali Rao,Advertisement,06-06-2026,40838.33,Open,Email,5
4462,CUST5462,Gordon Cortez,Delhi,Healthcare,Anjali Rao,Event,28-03-2026,57914.85,Open,Meeting,4
4463,CUST5463,Megan Wagner,Delhi,Manufacturing,Priya Sharma,Event,08-10-2025,8176.2,Won,Email,2
4464,CUST5464,Alexis Martin,Pune,IT,Rahul Verma,Advertisement,19-08-2025,52004.64,Open,Email,9
4465,CUST5465,Leslie Holland,Hyderabad,Retail,Rahul Verma,LinkedIn,20-01-2026,98761.05,Won,Meeting,9
4466,CUST5466,Alexander Romero,Chennai,IT,Kiran Das,Website,03-09-2025,18156.8,Lost,Phone,1
4467,CUST5467,Jessica Barnes,Delhi,IT,Priya Sharma,Referral,10-06-2026,91106.13,Lost,Email,7
4468,CUST5468,Ryan Caldwell,Pune,Retail,Rahul Verma,Referral,18-03-2026,98148.95,Open,Email,7
4469,CUST5469,James Martinez,Mumbai,IT,Anjali Rao,Advertisement,17-05-2026,19717.45,Lost,Phone,5
4470,CUST5470,Kyle Miller,Pune,Retail,Rahul Verma,LinkedIn,05-04-2026,43266.84,Open,Phone,6
4471,CUST5471,Stephen Adkins,Bangalore,Healthcare,Kiran Das,Advertisement,27-06-2025,13269.88,Lost,Meeting,8
4472,CUST5472,Kathleen Harris,Delhi,Retail,Kiran Das,LinkedIn,23-09-2025,69462.38,Won,Meeting,9
4473,CUST5473,Donald Taylor,Chennai,Manufacturing,Kiran Das,Referral,30-12-2025,45759.64,Lost,Email,6
4474,CUST5474,Melissa Wilson,Mumbai,Finance,Kiran Das,Referral,15-04-2026,47102.11,Lost,Email,3
4475,CUST5475,Elizabeth Scott,Pune,Healthcare,Rahul Verma,Event,06-09-2025,18041.68,Open,Meeting,3
4476,CUST5476,Sandra Watts,Bangalore,Retail,Kiran Das,LinkedIn,23-12-2025,79697.14,Lost,Email,1
4477,CUST5477,Deborah Bowman,Chennai,Manufacturing,Rahul Verma,Referral,23-06-2026,52252.36,Won,Phone,3
4478,CUST5478,Andrew Gordon,Bangalore,Manufacturing,Kiran Das,Advertisement,09-03-2026,29528.7,Open,Email,1
4479,CUST5479,Heather Phillips,Mumbai,Healthcare,Anjali Rao,Advertisement,14-09-2025,26813.12,Won,Phone,1
4480,CUST5480,Evan Lopez,Mumbai,Retail,Kiran Das,Referral,10-09-2025,6155.82,Open,Meeting,10
4481,CUST5481,Sharon Meyer,Delhi,Healthcare,Kiran Das,Advertisement,18-03-2026,69932.74,Won,Email,10
4482,CUST5482,Kyle Pacheco,Hyderabad,Retail,Anjali Rao,LinkedIn,08-10-2025,98207.28,Lost,Email,2
4483,CUST5483,Mrs. Jennifer Reynolds,Hyderabad,IT,Anjali Rao,Advertisement,05-11-2025,82157.31,Open,Email,7
4484,CUST5484,Matthew Mitchell,Mumbai,Healthcare,Rahul Verma,Event,23-10-2025,96124.42,Open,Meeting,9
4485,CUST5485,Debra Clark,Delhi,Retail,Rahul Verma,LinkedIn,15-07-2025,21949.18,Lost,Phone,3
4486,CUST5486,Daniel Turner,Mumbai,IT,Rahul Verma,LinkedIn,02-09-2025,75664.76,Lost,Phone,10
4487,CUST5487,Jennifer Edwards,Mumbai,Finance,Kiran Das,LinkedIn,26-10-2025,47920.4,Lost,Phone,6
4488,CUST5488,Kelly Rivera,Bangalore,IT,Priya Sharma,Website,03-06-2026,96178.75,Open,Meeting,6
4489,CUST5489,Steven Galloway,Pune,IT,Anjali Rao,Website,20-10-2025,16573.16,Lost,Email,9
4490,CUST5490,Paul Johnson,Chennai,Finance,Rahul Verma,Advertisement,09-12-2025,42441.97,Won,Meeting,8
4491,CUST5491,Cathy Callahan,Mumbai,Retail,Priya Sharma,Advertisement,28-03-2026,47308.07,Open,Meeting,2
4492,CUST5492,Monica Martinez,Chennai,Healthcare,Anjali Rao,LinkedIn,06-12-2025,80767.46,Won,Email,8
4493,CUST5493,Brandon Chavez,Bangalore,IT,Priya Sharma,Advertisement,09-05-2026,54839.06,Won,Phone,3
4494,CUST5494,Larry Reynolds,Mumbai,Healthcare,Rahul Verma,Website,24-04-2026,76122.05,Won,Phone,6
4495,CUST5495,Joy Morales,Bangalore,Retail,Kiran Das,Event,12-06-2026,82870.21,Won,Meeting,8
4496,CUST5496,Michael Fowler,Delhi,Finance,Priya Sharma,LinkedIn,26-12-2025,64282.35,Open,Email,8
4497,CUST5497,John Anderson,Delhi,Healthcare,Anjali Rao,Referral,25-11-2025,79777.07,Lost,Phone,2
4498,CUST5498,Kelli Williams,Pune,Healthcare,Rahul Verma,Advertisement,23-03-2026,65845.26,Open,Meeting,5
4499,CUST5499,Toni Peterson,Bangalore,Finance,Kiran Das,Referral,21-04-2026,54692.29,Open,Phone,4
4500,CUST5500,Jordan Lopez,Bangalore,Manufacturing,Kiran Das,Referral,28-02-2026,33272.94,Won,Phone,6
4501,CUST5501,Terri Martin,Hyderabad,Healthcare,Priya Sharma,Website,03-07-2025,42573.81,Lost,Email,3
4502,CUST5502,Susan Barrett,Chennai,IT,Rahul Verma,Advertisement,05-08-2025,18857.54,Open,Email,10
4503,CUST5503,Carmen Brown,Hyderabad,Healthcare,Anjali Rao,Website,12-08-2025,44121.08,Won,Meeting,4
4504,CUST5504,Travis Hall,Bangalore,Manufacturing,Priya Sharma,Website,23-12-2025,24848.35,Lost,Email,9
4505,CUST5505,Wyatt Jefferson,Hyderabad,IT,Rahul Verma,Event,11-08-2025,5887.63,Open,Meeting,2
4506,CUST5506,Patricia Vazquez,Delhi,Retail,Priya Sharma,Referral,02-02-2026,17299.81,Won,Email,2
4507,CUST5507,Keith Harris,Pune,Retail,Priya Sharma,Event,20-06-2026,92986.16,Won,Phone,10
4508,CUST5508,John Clay,Delhi,IT,Kiran Das,Advertisement,30-01-2026,12131.11,Lost,Meeting,4
4509,CUST5509,Sandra Hernandez,Pune,Retail,Kiran Das,Referral,28-03-2026,7809.55,Lost,Meeting,7
4510,CUST5510,Mr. Austin Smith,Hyderabad,Retail,Priya Sharma,Referral,08-08-2025,83701.45,Won,Email,7
4511,CUST5511,Carlos Brown,Pune,Manufacturing,Rahul Verma,Referral,11-03-2026,53424.94,Open,Email,8
4512,CUST5512,Savannah Fisher,Hyderabad,Finance,Anjali Rao,Advertisement,25-08-2025,42378.85,Won,Phone,9
4513,CUST5513,Rachel Reilly,Bangalore,IT,Rahul Verma,Referral,03-01-2026,6542.9,Open,Email,7
4514,CUST5514,Christopher Graham,Mumbai,Retail,Priya Sharma,LinkedIn,30-09-2025,43707.29,Open,Phone,10
4515,CUST5515,Joanna Cruz,Chennai,Manufacturing,Anjali Rao,LinkedIn,14-03-2026,45394.18,Open,Email,10
4516,CUST5516,Christine Hess,Pune,IT,Anjali Rao,Advertisement,07-08-2025,12191.18,Open,Meeting,7
4517,CUST5517,Denise Drake MD,Hyderabad,IT,Rahul Verma,Event,22-06-2026,37877.73,Lost,Meeting,9
4518,CUST5518,Meghan Carter,Delhi,IT,Rahul Verma,Website,24-07-2025,79335.07,Open,Meeting,5
4519,CUST5519,Michael Gonzales,Hyderabad,Finance,Rahul Verma,Event,18-03-2026,37473.74,Won,Phone,8
4520,CUST5520,Sara Garcia,Bangalore,Retail,Anjali Rao,LinkedIn,11-06-2026,21079.4,Lost,Email,7
4521,CUST5521,Denise Bradley,Delhi,Finance,Anjali Rao,Website,30-03-2026,48735.98,Lost,Phone,10
4522,CUST5522,Linda Greene,Hyderabad,Retail,Anjali Rao,Referral,11-08-2025,6104.8,Lost,Meeting,6
4523,CUST5523,Zachary Gutierrez,Delhi,Manufacturing,Priya Sharma,Event,22-09-2025,67349.41,Won,Email,8
4524,CUST5524,Steven Estes,Mumbai,Retail,Kiran Das,Event,13-04-2026,48245.9,Open,Phone,1
4525,CUST5525,Michaela Banks,Mumbai,Healthcare,Kiran Das,Event,01-10-2025,25409.26,Open,Meeting,2
4526,CUST5526,Jose Russell,Mumbai,Finance,Kiran Das,Referral,18-02-2026,77755.5,Won,Email,5
4527,CUST5527,Angela Morgan,Mumbai,Manufacturing,Rahul Verma,Referral,26-07-2025,5408.13,Won,Meeting,8
4528,CUST5528,Noah Ruiz,Delhi,Healthcare,Rahul Verma,Referral,10-12-2025,20406.73,Open,Phone,8
4529,CUST5529,Juan Hernandez,Bangalore,Manufacturing,Kiran Das,LinkedIn,16-08-2025,95282.91,Lost,Meeting,4
4530,CUST5530,Ashley Hebert,Hyderabad,Healthcare,Kiran Das,Advertisement,29-07-2025,28558.81,Lost,Phone,6
4531,CUST5531,Janet Spencer,Hyderabad,IT,Rahul Verma,LinkedIn,31-12-2025,15378.96,Won,Meeting,7
4532,CUST5532,Brendan Livingston,Mumbai,Healthcare,Priya Sharma,Event,22-01-2026,29367.38,Won,Phone,10
4533,CUST5533,Angela Zimmerman PhD,Delhi,IT,Kiran Das,Website,13-07-2025,50066.93,Lost,Meeting,9
4534,CUST5534,Kristin Cook,Mumbai,Healthcare,Priya Sharma,Event,30-03-2026,42386.6,Won,Meeting,2
4535,CUST5535,Joanna Gonzales,Chennai,Finance,Rahul Verma,Event,12-10-2025,90857.98,Open,Phone,5
